roles,companies,locations,experience,skills,Dates,PresentDate,salary
Assistant Manager - Rural Term Loan - Emerging Markets,Bajaj Finserv Ltd.,"Mahuva, Surat",2-3 Yrs,Relationship managementLoansTeam managementOperational riskNetworkingNBFCBranch salesProduct sales,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - PLCS - Growth,Bajaj Finserv Ltd.,"Fazilka, Abohar",2-3 Yrs,AdministrationData analysisQuery resolutionSalesSFDCFinancial servicesDownstreamManagement reporting,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - PL - Prospect,Bajaj Finserv Ltd.,Erode,2-4 Yrs,Relationship managementService deliveryTrainingPenetrationTeam managementSales processFinancial servicesRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - Digital Product Finance - Prime,Bajaj Finserv Ltd.,Tambaram,2-3 Yrs,Campaign managementLead managementFinanceDigitalDigital ProductCampaignsManagementAssistance,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - Debt Management Services - Two Wheeler Finance,Bajaj Finserv Ltd.,Kochi,2-4 Yrs,PenetrationBusiness planningDeploymentField ExecutiveManagementForecastingDebt managementMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - Debt Management Services - Two Wheeler Finance,Bajaj Finserv Ltd.,Amravati,2-4 Yrs,PenetrationBusiness planningDeploymentField ExecutiveManagementForecastingDebt managementMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Debt Management Services - SME,Bajaj Finserv Ltd.,Jhansi,3-4 Yrs,SOAPeople management skillsMISDebt managementMonitoringDebtManagement skillsManagement services,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Debt Management Services - SME,Bajaj Finserv Ltd.,Lucknow,3-4 Yrs,SOAPeople management skillsMISDebt managementMonitoringDebtManagement skillsManagement services,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Debt Management Services,Bajaj Finserv Ltd.,Surat,3-5 Yrs,TrainingPeople management skillsLegalManagementDebt managementCostMonitoringAuditing,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Debt Management Services,Bajaj Finserv Ltd.,Panipat,3-5 Yrs,TrainingPeople management skillsLegalManagementDebt managementCostMonitoringAuditing,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,Mayiladuthurai,1-5 Yrs,People management skillsDebt managementManagement servicesPeople managementManagementDebtManagement skills,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Debt Management Services - Consumer,Bajaj Finserv Ltd.,Bikaner,1-5 Yrs,TrainingPeople management skillsLegalManagementDebt managementCostMonitoringAuditing,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Debt Management Services - Consumer,Bajaj Finserv Ltd.,Jaunpur,2-3 Yrs,People management skillsLegalDebt managementCostMonitoringManagement skillsManagement servicesManagement,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager,Bajaj Finserv Ltd.,Surat,3-5 Yrs,People management skillsDebt managementDebtPeople managementManagementManagement skills,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - CD - Growth North & East,Bajaj Finserv Ltd.,Kanpur,6-7 Yrs,EMISalesExcelMISFinancial planningBudgetingDigital marketingManagement reporting,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Business Loans,Bajaj Finserv Ltd.,Surat,3-4 Yrs,LoansPMPEmployee developmentOperational riskDeploymentSales trainingManagementCorporate sales,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Business Loans,Bajaj Finserv Ltd.,Vijayawada,5-6 Yrs,Product managementLoansFinanceBankingManager TechnologyManagementStakeholder managementSQL,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Business Loans,Bajaj Finserv Ltd.,Thiruvananthapuram,3-4 Yrs,LoansPMPEmployee developmentOperational riskDeploymentSales trainingManagementCorporate sales,30+ Days Ago,24-11-2024,Not disclosed
Cluster Manager - Underwriting/Senior Cluster Manager - Underwriting,Bajaj Finserv Ltd.,Chennai,8-10 Yrs,Product launchMatrixComplianceMortgageFinanceCredit appraisalMarket researchContinuous improvement,30+ Days Ago,24-11-2024,Not disclosed
Manager - LSF-2 Wheeler,Bajaj Finserv Ltd.,Jaipur,2-4 Yrs,Relationship managementService deliveryTrainingInterpersonal skillsPenetrationTeam managementReconciliationSales process,30+ Days Ago,24-11-2024,Not disclosed
Manager - Digital Product Finance - Growth,Bajaj Finserv Ltd.,Thiruvananthapuram,3-4 Yrs,Relationship managementService deliveryTrainingInterpersonal skillsPenetrationTeam managementReconciliationSales process,30+ Days Ago,24-11-2024,Not disclosed
Manager - Business Loans,Bajaj Finserv Ltd.,Jodhpur,2-4 Yrs,Sales HeadBusiness processLoansInterpersonal skillsTeam managementRisk analyticsUnderwritingRegional sales,30+ Days Ago,24-11-2024,Not disclosed
Executive - Debt Management Services - Consumer,Bajaj Finserv Ltd.,Dhemaji,1-3 Yrs,People management skillsLegalDebt managementCostMonitoringManagement servicesPeople managementManagement,30+ Days Ago,24-11-2024,Not disclosed
Executive - Debt Management Services - Consumer,Bajaj Finserv Ltd.,Jodhpur,2-3 Yrs,People management skillsLegalDebt managementCostMonitoringManagement servicesDebtConsumer,30+ Days Ago,24-11-2024,Not disclosed
Deputy Manager - Rural Two Wheeler Loan,Bajaj Finserv Ltd.,"Nagpur, Wardha",4-6 Yrs,Relationship managementAnalytical skillsLoansTeam managementPenetrationData managementBusiness expansionPower point presentation,30+ Days Ago,24-11-2024,Not disclosed
Deputy Manager - Rural Consumer Durable,Bajaj Finserv Ltd.,"Ramtek, Bhandara",1-3 Yrs,Team operationsProcess analysisSalesOperational riskBankingConsumer durablesTroubleshootingTeam,30+ Days Ago,24-11-2024,Not disclosed
Regional Manager - LAS,Bajaj Finserv Ltd.,"New Delhi, Padampur",4-6 Yrs,Promotional campaignsRetailInterpersonal skillsTeam managementPenetrationCustomer experienceManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Regional Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,Barshi,3-5 Yrs,RetailMatrixPeople management skillsLegalManagementDebt managementMonitoringRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Regional Manager - CD - Growth North & East,Bajaj Finserv Ltd.,Gorakhpur,6-8 Yrs,Analytical skillsPMPEmployee developmentOperational riskConsumer durablesChannel developmentFinancial servicesMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Operations Manager - Microfinance,Bajaj Finserv Ltd.,"Dhampur, Bijnor",2-3 Yrs,AutomationQuality checkNBFCBranch operationsTeam developmentCash managementCustomer serviceDocument management,30+ Days Ago,24-11-2024,Not disclosed
Manager - Used Car Finance,Bajaj Finserv Ltd.,Chennai,2-3 Yrs,LoansPenetrationCredit operationsData managementOperational riskChannel salesSalesforce.comDatabase,30+ Days Ago,24-11-2024,Not disclosed
Manager - Underwriting,Bajaj Finserv Ltd.,Bharuch,2-3 Yrs,Product launchLoansTicketingMatrixComplianceFinanceCredit appraisalBanking,30+ Days Ago,24-11-2024,Not disclosed
Zonal Manager - Debt Management Services - Consumer,Bajaj Finserv Ltd.,Jamshedpur,10-15 Yrs,LoansSAS SQLNBFCchannel strategyForecastingDebt managementOperationsStatistics,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive - Debt Management Services - The Wheels,Bajaj Finserv Ltd.,Salem,1-2 Yrs,ManagementDebt managementSeniorDebtManagement services,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager,Bajaj Finserv Ltd.,"Warangal, Thorrur",4-6 Yrs,Employee trainingField marketingfinancial productsClient servicingBranch operationsGold loanManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager,Bajaj Finserv Ltd.,Yavatmal,4-6 Yrs,Employee trainingField marketingfinancial productsClient servicingBranch operationsGold loanManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Senior Associate,Pricewaterhouse Coopers Private Limited,Gurugram,4-8 Yrs,Technical trainingProject developmentCodingConsultingEmployee engagementUnit testingTroubleshootingSDLC,30+ Days Ago,24-11-2024,Not disclosed
Analyst-Data Analytics,AMERICAN EXPRESS,Gurugram,5-9 Yrs,AutomationMS AccessData modelingFinanceMISProject managementAnalyticalOperations,30+ Days Ago,24-11-2024,Not disclosed
Manager_Finance Transformation _Advisory _FE_Gurgaon,Pricewaterhouse Coopers Private Limited,Gurugram,6-8 Yrs,MiningBusiness administrationERPTeam managementConsultingBusiness strategyVisioPTP,30+ Days Ago,24-11-2024,Not disclosed
Manager - Sap Mdg-Enterprise Apps - SAP- Advisory - Pan India,Pricewaterhouse Coopers Private Limited,Gurugram,8-10 Yrs,Supply chainBusiness administrationhuman capitalERPSAP consultingSystem integrationdata governanceManager Technology,30+ Days Ago,24-11-2024,Not disclosed
IN-Senior Associate_ Guidewire Developer _TC Guidewire_ Advisory,Pricewaterhouse Coopers Private Limited,Kolkata,4-8 Yrs,Solution architectureData managementEnterprise architectureXMLAnalyticalBillingAgileJSON,30+ Days Ago,24-11-2024,Not disclosed
IN_Associate - D365 Technical -Ms Dynamics- Advisory - Gurgaon,Pricewaterhouse Coopers Private Limited,Gurugram,2-8 Yrs,Business administrationData migrationSSRSConsultingX++DBMSDatabase management systemObject oriented programming,30+ Days Ago,24-11-2024,Not disclosed
Senior associate_ MENDIX_Advisory_Application Technology,Pricewaterhouse Coopers Private Limited,Noida,4-5 Yrs,ArchitectureData managementEnterprise applicationsEnterprise architectureJavascriptHTMLTroubleshootingOperations,30+ Days Ago,24-11-2024,Not disclosed
Manager,Pricewaterhouse Coopers Private Limited,Gurugram,7-9 Yrs,Supply chainhuman capitalERPSAP consultingSAP FICOProject managementSystem integrationSAP PS,30+ Days Ago,24-11-2024,Not disclosed
Telecaller,Seabucks Finserv,Noida,0-2 Yrs,MIS reportingOutboundInterpersonal skillsComplianceMutual fundsFinancial InstrumentsClient acquisitionTransaction processing,30+ Days Ago,24-11-2024,Not disclosed
Marketing Managers,Ambiz Next Management Solutions,Chennai,5-10 Yrs,Social media marketingDirect marketingTelecallingDigital marketingMS OfficeSocial mediaDirectMarketing management,30+ Days Ago,24-11-2024,Not disclosed
Retired Chartered Accountant,Ambiz Next Management Solutions,Chennai,6-10 Yrs,Budget preparationFinancial statementsProject reportsAccountingBankingFinancial modellingAuditingBudgeting,30+ Days Ago,24-11-2024,Not disclosed
Graphic Designer,Ambiz Next Management Solutions,Chennai,1-4 Yrs,Graphic designingAdobe Premiere ProCorel DrawVideo editingPhotoshopAdobeDesignGraphics,30+ Days Ago,24-11-2024,Not disclosed
Accounts Executive ( Junior / Senior ),Ambiz Next Management Solutions,Chennai,1-3 Yrs,TallyBank reconciliationAccountingESI returnsCommerceAccounts ExecutiveAccounting softwaree-TDS,30+ Days Ago,24-11-2024,Not disclosed
Personal Secretary,Ambiz Next Management Solutions,Chennai,1-5 Yrs,Client meetingManagement accountingPersonal SecretaryCommerceManagementAuditingAccountingClient,30+ Days Ago,24-11-2024,Not disclosed
Senior Data Engineer,Paypal,Chennai,4-12 Yrs,Business objectsFinanceReconciliationAgileManager TechnologyData qualitybig dataFinancial services,15 Days Ago,24-11-2024,Not disclosed
Lead Software Engineer,Mastercard,Gurugram,9-16 Yrs,Version controlorchestrationGITLead SoftwareInformation securityMachine learningApplication developmentSQL,15 Days Ago,24-11-2024,Not disclosed
Sales Development Representative,HDFC Life,"Vapi, Surat",1-6 Yrs,InsuranceSALESSales developmentDevelopment,15 Days Ago,24-11-2024,2.75-4 Lacs PA
Life Insurance Development Manager,Sunrise Management Consultancy,"Rohtak, Bahadurgarh, Amritsar",2-7 Yrs,SalesLife InsuranceAgent RecruitmentInsurance SalesField WorkBusiness DevelopmentMarketingDevelopment,15 Days Ago,24-11-2024,2.25-4.25 Lacs PA
Life Insurance Development Manager,Sunrise Management Consultancy,"Haridwar, Bareilly, Dehradun, Haldwani, Mathura, Agra, Shimla, Jammu, Firozabad",2-7 Yrs,SalesLife InsuranceAgent RecruitmentInsurance SalesField WorkBusiness DevelopmentMarketingDevelopment,15 Days Ago,24-11-2024,2.25-4.25 Lacs PA
Life Insurance Development Manager,Sunrise Management Consultancy,"Mirzapur, Prayagraj, Varanasi, Bahraich, Gonda, Gorakhpur, Kanpur, Basti, Lucknow",2-7 Yrs,SalesLife InsuranceAgent RecruitmentInsurance SalesField WorkBusiness DevelopmentMarketingRecruitment,15 Days Ago,24-11-2024,2.25-4.25 Lacs PA
Life Insurance Development Manager,Sunrise Management Consultancy,"Bharuch, Mehsana, Nadiad, Navsari, Jamnagar, Ahmedabad, Rajkot, Godhra, Junagarh",2-7 Yrs,SalesLife InsuranceAgent RecruitmentInsurance SalesField WorkBusiness DevelopmentMarketingField,15 Days Ago,24-11-2024,2.25-4.25 Lacs PA
Senior Analyst-Conflict-Conflict Relationship Check -IFS,Pricewaterhouse Coopers Private Limited,Gurugram,2-5 Yrs,ExcelNetworkingComplianceConflict managementLitigationProcess improvementIFSClient engagement,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager_ Strategic Management _ Social,Pricewaterhouse Coopers Private Limited,Gurugram,3-5 Yrs,Business administrationStrategic managementProject developmentManaged servicesSkill developmentConsultingRelationshipBusiness strategy,30+ Days Ago,24-11-2024,Not disclosed
Senior Associate_ VAPT,Pricewaterhouse Coopers Private Limited,Chennai,2-5 Yrs,CismAssuranceCisaISOEvent managementInformation securityRisk managementSecurity operations,30+ Days Ago,24-11-2024,Not disclosed
Senior Associate_ SAP CPI_Enterprise Apps SAP,Pricewaterhouse Coopers Private Limited,Kolkata,3-7 Yrs,Supply chainBusiness administrationhuman capitalERPSAP consultingSAP SDSystem integrationManager Technology,30+ Days Ago,24-11-2024,Not disclosed
Senior Associate - SAP PP - Enterprise Apps SAP- Advisory,Pricewaterhouse Coopers Private Limited,Kolkata,4-7 Yrs,Supply chainManager Internal Audithuman capitalERPSAP consultingArchitectureSAP PPProduction planning,30+ Days Ago,24-11-2024,Not disclosed
Associate_CDD_Deals Strategy,Pricewaterhouse Coopers Private Limited,Gurugram,1-5 Yrs,Business administrationDue diligenceTransaction servicesFinancial reportingNetworkingComplianceAccountingRisk management,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager,Bajaj Finserv Ltd.,Bareilly,2-4 Yrs,People management skillsRelationshipLegalDebt managementCostMonitoringManagement skillsManagement,30+ Days Ago,24-11-2024,Not disclosed
Deputy Manager - PL - Prime - T2,Bajaj Finserv Ltd.,Kurnool,1-2 Yrs,LoansPenetrationCredit operationsQuery resolutionData managementOperational riskdata scienceChannel sales,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - GL South East,Bajaj Finserv Ltd.,Challakere,4-6 Yrs,Employee trainingField marketingfinancial productsClient servicingBranch operationsGold loanManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Regional Manager,Bajaj Finserv Ltd.,Ahmedabad,8-12 Yrs,sales reviewarea sales managementteam managementchannel salesregional salesregional managementbusiness developmentretail sales,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - GL South East,Bajaj Finserv Ltd.,Challakere,2-4 Yrs,LoansBasicDirect marketingAccountingGold loanCustomer relationshipCash managementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Senior Relationship Executive,Bajaj Finserv Ltd.,Akola,1-3 Yrs,team managementcustomer servicedirect marketingselling skillsbusiness developmentretail salescross sellingsales,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager,Bajaj Finserv Ltd.,Surat,2-3 Yrs,escalationslawsoftware testingguest handlingmanual testingcashier activitiestelephone handlingaudit compliance,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - Lifestyle Finance,Bajaj Finserv Ltd.,"Kochi, Thrissur, Kozhikode, Thiruvananthapuram",2-4 Yrs,Relationship managementService deliveryTrainingInterpersonal skillsPenetrationTeam managementReconciliationSales process,30+ Days Ago,24-11-2024,Not disclosed
Manager - Business Loans,Bajaj Finserv Ltd.,Mehsana,3-4 Yrs,Direct salesOutboundLoansCredit operationsData managementOperational riskChannel salesCustomer retention,30+ Days Ago,24-11-2024,Not disclosed
Senior Relationship Executive,Bajaj Finserv Ltd.,Amravati,1-3 Yrs,team managementcustomer servicedirect marketingselling skillsbusiness developmentretail salescross sellingsales,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager,Bajaj Finserv Ltd.,Thrissur,3-5 Yrs,PenetrationRelationshipBusiness planningDeploymentField ExecutiveManagementForecastingDebt management,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - Underwriting,Bajaj Finserv Ltd.,Samastipur,2-3 Yrs,Product launchLoansTicketingMatrixComplianceFinanceCredit appraisalBanking,30+ Days Ago,24-11-2024,Not disclosed
Manager - CD - Growth North & East,Bajaj Finserv Ltd.,Ghazipur,2-3 Yrs,market penetrationmanagement skillsteam managementchannel salesbusiness developmentnetworkingfinancial servicessales,30+ Days Ago,24-11-2024,Not disclosed
Deputy Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,"Nagercoil, Kanyakumari",1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementDeputy Manager RetailConsumer durables,30+ Days Ago,24-11-2024,Not disclosed
Area Manager - PL - Prime - T1,Bajaj Finserv Ltd.,Nashik,5-7 Yrs,LoansPenetrationCredit operationsQuery resolutionData managementOperational riskdata scienceChannel sales,30+ Days Ago,24-11-2024,Not disclosed
Manager - Business Loans,Bajaj Finserv Ltd.,Rajahmundry,2-4 Yrs,Analytical skillsLoansPMPEmployee developmentInsurance salesOperational riskChannel managementSales training,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - GL South East,Bajaj Finserv Ltd.,Hospet,2-4 Yrs,LoansBasicDirect marketingAccountingGold loanCustomer relationshipCash managementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - GL North West,Bajaj Finserv Ltd.,Kota,2-4 Yrs,LoansBasicDirect marketingAccountingGold loanCustomer relationshipCash managementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - GL North West,Bajaj Finserv Ltd.,"Kannad, Aurangabad",4-6 Yrs,Employee trainingField marketingfinancial productsClient servicingBranch operationsGold loanManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager,Bajaj Finserv Ltd.,Hoshiarpur,2-4 Yrs,People management skillsRelationshipLegalDebt managementCostMonitoringDebtAssistance,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive,Bajaj Finserv Ltd.,Tirunelveli,2-3 Yrs,vendor managementaccounts receivableaccounts payabletdssapglpurchaselogistics,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive,Bajaj Finserv Ltd.,Muzaffarnagar,1-3 Yrs,TrainingPeople management skillsSenior ExecutiveFocusRelationshipLegalManagementDebt management,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - GL North West,Bajaj Finserv Ltd.,Amravati,4-6 Yrs,Employee trainingField marketingfinancial productsClient servicingBranch operationsGold loanManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive - Operations and Service,Bajaj Finserv Ltd.,"Kolkata, Khanakul",2-4 Yrs,Senior Executive OperationsData analysisBranch managementComplianceBranch operationsData analyticsForecastingCash management services,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager,Bajaj Finserv Ltd.,"Anantapur, Kalyandurg",2-4 Yrs,People management skillsRelationshipLegalDebt managementCostMonitoringDebtAssistance,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - GL North West,Bajaj Finserv Ltd.,Vadodara,2-4 Yrs,LoansBasicDirect marketingAccountingGold loanCustomer relationshipCash managementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - GL North West,Bajaj Finserv Ltd.,Surat,4-6 Yrs,Employee trainingField marketingfinancial productsClient servicingBranch operationsGold loanManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive - Tractor Finance,Bajaj Finserv Ltd.,Gonda,1-3 Yrs,MIS reportingUsagePenetrationNetworkingSenior ExecutiveInvestigationBusiness deliveryMOM,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - Microfinance,Bajaj Finserv Ltd.,Bulandshahr,4-6 Yrs,AdministrationMatrixMINComplianceMicrofinanceManagementMonitoringSupervision,30+ Days Ago,24-11-2024,Not disclosed
Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,Ajmer,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementConsumer durablesFMCG,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - GL North West,Bajaj Finserv Ltd.,Surat,2-4 Yrs,LoansBasicDirect marketingAccountingGold loanCustomer relationshipCash managementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Manager - CD - Growth North & East,Bajaj Finserv Ltd.,"Prayagraj, Varanasi, Ghaziabad, Kanpur, Lucknow, Agra",6-7 Yrs,EMISalesExcelMISFinancial planningSMSBudgetingDigital marketing,30+ Days Ago,24-11-2024,Not disclosed
Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,Jalandhar,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementConsumer durablesFMCG,30+ Days Ago,24-11-2024,Not disclosed
Manager - CD - Growth North & East,Bajaj Finserv Ltd.,Rasra,6-7 Yrs,EMISalesExcelMISFinancial planningSMSBudgetingDigital marketing,30+ Days Ago,24-11-2024,Not disclosed
Relationship Manager - GL North West,Bajaj Finserv Ltd.,"Kannad, Aurangabad",2-4 Yrs,LoansBasicDirect marketingAccountingGold loanCustomer relationshipCash managementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - GL North West,Bajaj Finserv Ltd.,Kota,4-6 Yrs,Employee trainingField marketingfinancial productsClient servicingBranch operationsGold loanManagementCustomer engagement,30+ Days Ago,24-11-2024,Not disclosed
Deputy Manager,Bajaj Finserv Ltd.,Sangli,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementDeputy Manager RetailConsumer durables,30+ Days Ago,24-11-2024,Not disclosed
Manager - CD - Growth North & East,Bajaj Finserv Ltd.,Tezpur,6-7 Yrs,EMISalesExcelMISFinancial planningSMSBudgetingDigital marketing,30+ Days Ago,24-11-2024,Not disclosed
Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,Jaipur,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementConsumer durablesFMCG,30+ Days Ago,24-11-2024,Not disclosed
Deputy Manager,Bajaj Finserv Ltd.,"Upleta, Junagadh",2-3 Yrs,Relationship managementLoansTeam managementOperational riskNetworkingNBFCBranch salesProduct sales,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - Microfinance,Bajaj Finserv Ltd.,"Etah, Aligarh",4-6 Yrs,AdministrationMatrixMINComplianceMicrofinanceManagementMonitoringSupervision,30+ Days Ago,24-11-2024,Not disclosed
Deputy Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,Solapur,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementDeputy Manager RetailConsumer durables,30+ Days Ago,24-11-2024,Not disclosed
Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,Kolkata,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementConsumer durablesFMCG,30+ Days Ago,24-11-2024,Not disclosed
Manager - B2C Underwriting,Bajaj Finserv Ltd.,Kolhapur,1-3 Yrs,Logistic regressionStress testingData analysisCodingTesting toolsUnderwritingAnalyticalRisk management,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager,Bajaj Finserv Ltd.,"New Delhi, Padampur",2-4 Yrs,People management skillsRelationshipLegalDebt managementCostMonitoringPeople managementManagement,30+ Days Ago,24-11-2024,Not disclosed
Executive - Debt Management Services - Rural,Bajaj Finserv Ltd.,Muzaffarpur,1-3 Yrs,People management skillsSenior ExecutiveRelationshipLegalDebt managementCostMonitoringSenior,30+ Days Ago,24-11-2024,Not disclosed
Deputy Area Manager - PLCS - Growth,Bajaj Finserv Ltd.,Kolkata,2-3 Yrs,unica campaignPromotional campaignsProject developmentData analysisData managementCampaign managementProcess improvementMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive - Operations and Service,Bajaj Finserv Ltd.,Udaipur,3-4 Yrs,Relationship managementChange managementTeam managementPublishingMISAnalyticalBack officeMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - CD - Growth North & East,Bajaj Finserv Ltd.,Sirsa,3-4 Yrs,general ledger accountingaccounts receivableaccounts payablebalance sheetglgeneral accountingaccountinggl accounting,30+ Days Ago,24-11-2024,Not disclosed
Manager - CD - Growth North & East,Bajaj Finserv Ltd.,Siliguri,2-3 Yrs,market penetrationmanagement skillsteam managementchannel salesbusiness developmentnetworkingfinancial servicessales,30+ Days Ago,24-11-2024,Not disclosed
Manager - Retail EMI Business - Payments,Bajaj Finserv Ltd.,Amritsar,1-3 Yrs,EMIDistribution developmentTelecomDistribution managementInterpersonal skillsTeam managementConsumer durablesFMCG,30+ Days Ago,24-11-2024,Not disclosed
Branch Manager - Microfinance,Bajaj Finserv Ltd.,Agra,4-6 Yrs,AdministrationMatrixMINComplianceMicrofinanceManagementMonitoringSupervision,30+ Days Ago,24-11-2024,Not disclosed
Assistant Manager - Rural Term Loan,Bajaj Finserv Ltd.,Pudukkottai,2-3 Yrs,Relationship managementLoansTeam managementOperational riskNetworkingNBFCBranch salesProduct sales,30+ Days Ago,24-11-2024,Not disclosed
Technical Operations Analyst-Disaster Recovery,Ameriprise Financial,Gurugram,2-4 Yrs,SimulationDisaster recoveryFinancial planningAutomation toolsTransitionManager TechnologyTechnical Operations AnalystAsset management,30+ Days Ago,24-11-2024,Not disclosed
Micro Market Manager - QR,Paytm,Jaipur,1-4 Yrs,Cross salesSalesRelationshipManagementMarketing,30+ Days Ago,24-11-2024,Not disclosed
Micro Market Manager - QR,Paytm,Chennai,1-4 Yrs,Cross salesSalesRelationshipMarketingManagement,30+ Days Ago,24-11-2024,Not disclosed
Managed Services ILS Manager,KPMG India,Gurugram,3-6 Yrs,Managed servicesClient relationship managementCustomer satisfactionProduct portfolioHardware salesPresalesSales supportCRM,30+ Days Ago,24-11-2024,Not disclosed
Senior Executive - Debt Management Services,Bajaj Finserv Ltd.,Sivasagar,1-3 Yrs,Relationship managementInterpersonal skillsCredit operationsExecutiveTeam managementOperational riskCase processingCustomer complaints,16 Days Ago,24-11-2024,Not disclosed
Senior Executive - Debt Management Service,Bajaj Finserv Ltd.,Dhule,1-3 Yrs,Relationship managementInterpersonal skillsCredit operationsExecutiveTeam managementOperational riskCase processingCustomer complaints,16 Days Ago,24-11-2024,Not disclosed
Assistant Manager - Debt Management Services,Bajaj Finserv Ltd.,Agra,1-3 Yrs,Relationship managementInterpersonal skillsCredit operationsTeam managementOperational riskSalesforce.comCase processingCustomer complaints,16 Days Ago,24-11-2024,Not disclosed
Senior Executive - Debt Management Services,Bajaj Finserv Ltd.,Gorakhpur,1-3 Yrs,Relationship managementInterpersonal skillsCredit operationsExecutiveTeam managementOperational riskCase processingCustomer complaints,16 Days Ago,24-11-2024,Not disclosed
Deputy Manager - LSF-2 Wheeler,Bajaj Finserv Ltd.,Thodupuzha,1-3 Yrs,Relationship managementInterpersonal skillsCredit operationsTeam managementField StaffOperational riskSalesforce.comCase processing,16 Days Ago,24-11-2024,Not disclosed
Deputy Manager - SALPL - Growth,Bajaj Finserv Ltd.,Patna,3-4 Yrs,Process designCROLoansDue diligenceTeam managementAgileCredit underwritingManager Technology,16 Days Ago,24-11-2024,Not disclosed
